image_path,label,skin_type,dataset
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/231488499bc589c8b446af5197cc3478.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/52b866609ea7bcfacac4ffa0fa943b7a.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/hibaskinlesionsdataset-main/HIBASkinLesionsDataset-main/images/ISIC_5400713.jpg,1,1,hiba
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c3aa1c21ff0bb61356d49b1006381e90.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/f8c6615c8c5af9d278d291b67f12c37e.jpg,1,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/49ed416e5f1dc646ecbaf99b23b48095.jpg,2,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/07bbb2e37d5e4febf70890df43c9fbd6.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a646b94f0637b904e4becca57a2dc26f.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/91c13b3c952550f97adc320b51b10557.jpg,2,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/fb7c18fe1b5696c01c4e7f1874bc80b6.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/0afbf2ec3f745735dc677ca739055838.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/17e506f1cde9d7898f116fd532c4e4a6.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a7d47cb7feead82596e930e692c998fa.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/658a7441448655ad189b84645fdef0ac.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/5c81dac7d18a14bfd34a087e0c04195f.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/3bf48f4f3fa396a775447b36bc8dd8f1.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/ebbc575f609b16ed95aee520b9feacf1.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/aa1951a8a09b8b08d1d30607ddf5770f.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/f12e453c8d27421600f237f74ce36d0d.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cc51684037a37e9996100b2e703682bd.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/2c55416b24b17cbfc05fc156f8c97ae4.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/68cd6c2474a38716c149a5e76d383703.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/22bd8aa5373f1091456b7f40af1ce786.jpg,4,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a8583006eb83757f8a183bb8aef23f14.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/773ad86674166846f5568c000bc394a1.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/4c45723c0ff2ca52e833696ed63c21bc.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c194978ce025c8b827df395ea10ae20e.jpg,4,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/572a802d11a61721053e7dee8911cfa6.jpg,1,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8342209d734a75f169dff1ce216bcf51.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/3d545a8e12de55025607eebf6d205572.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c41643194aa3caf3969d201020f5ec12.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/7a1e80752dc0c647160ab12c6a1393db.jpg,3,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/2cc47698a46f2371a31a5a5a547de03a.jpg,2,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/eb004e70cf162d77ba002ffa5cef9217.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/0dd2cb24c519040fca7c77ed6609afed.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d355c68d7a408adefaac774c6ff660d9.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/22c44b647b4b1d9a110cb159b1674183.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/7912ab0cf1c1a04708f78e68ebee8d34.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/ecc71c47ea7467dd1dfb3ba6ad63ce1f.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/05eae8b3cf51683f62e9dcedd403c9ac.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/0eea95f33aa97fec0d44afde061d5595.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b7ccee8c91bd6ecd6d7ce5b66e4513c2.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cca5d4acebaa0dc8d0e9ad625084129f.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/ae1dd2f408512900bb5149de7c3d6a66.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c85a414180c75d978fb7259f2781b72e.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b0acf3a63fa757598b06c51a431eea6d.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/7c7e878d6ee134d0734e8e3cb04fc1ea.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/692291fbe26955598d023a64256383dd.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/859294df6ca2e49a675d48cedcdd3988.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/7afa54de24636d123243c6cbd6182f03.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cbe2462ea2735fda74acfb882295cad9.jpg,2,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/4fd9aba347052ec3f544e84cf38716b1.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/304f8ce123139ee152d5bd43415e2edc.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/5e01c679167124fe9b9af10354d084bf.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6b174a5db8261270d5620a19f78898c8.jpg,2,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d5752551d0b7b31422986128112c41a1.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b3893bf84b0c306b7e86253d4d98972a.jpg,2,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e502602902bb69fde51dd8185b272992.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/29818f25971da35c87e40384c78a653d.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cc63958a1cedccb7dc1f0628f010206e.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/9695951a2cb28eb40557aa22e201b9c4.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/abf8662ae84390242bafecaa324d02b2.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/031906ece1abcde6af5ef82780ea3034.jpg,0,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/08308a46a6beb08c66e5872868a485bf.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c84a8774938c008cb188779efa58dd16.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6e2da28f9169bd9f68f13afaa53f8500.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/5f567374f688120109c2bab349ff21cf.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/20fa1e49372b9f495b9d7117f4f2d3bc.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6e6a57c1fcd3d2fac8fa4f395f26a38b.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/0e55b54825db2d67edecfe12d01144a6.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/43e565b277ea2460eada9e871505a203.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/950f1320c1fdba94399684868ba0177f.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a0429ec7dd6733573064f6056eb7944e.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/399d923af5d3a27f638f0292ca0c3d7f.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/142010938ae529cd6d394a803c7d135d.jpg,4,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/93c3ccc320820c1ea641dc6244f03109.jpg,2,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/9b950015c022988a79291ec308d2c839.jpg,3,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/1c6a524b16ee5c5c460d3e9e3d7ce055.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d8b3dc2a65b4cec451a05d16dba218a1.jpg,1,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/3e79b0695698f58d3d40482c2aef87a9.jpg,0,-1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/4517c65b158e114b9f6326c027d5e0e7.jpg,2,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/72bcd875e7a573b4139883059e69328d.jpg,0,-1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/50ef304493d2ca4767c6def8079f1216.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e4ba0957015d8478e9a1974968a34b31.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a8520cd85f68ff2903eb41873717e092.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/86d419d19d1af5e98932aadd8492ddb3.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/576c5c37a21c1c767733e486ac69b71c.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8e93632358a1490fa191121b3fcddc98.jpg,4,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/34f2d6c11c3118413a4e23bc1a6b8992.jpg,2,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/fbaac5a450479e6a19be1877f4b7f092.jpg,3,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8785763d2142f4d5fb2cab27018caa18.jpg,3,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/1c3062d54736f7f956f4764021f4dfbb.jpg,1,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/09890e72772d3ca35764342f06c15281.jpg,3,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e253e3ddfec9778647c4bb078bcf8754.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/786891098d43f04f9f2370bb7c614321.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e315766377e07b3a78c789f1ef6cf529.jpg,0,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/7fa9516f572bf13cb7536fdcd6218c3e.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/69ee2924694efe5538f572c3fa9a5d87.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/0d4c5e2266a00cd127cd5a676ac872b5.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c9a9e472488e0d3d62b1abda22bdec42.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/2c41b068641c862f5f26911422ffd78f.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/3e96f0e6bdf82fe4ee5d7635c76f32a7.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/ee71a2faae114b91878f7460a0ce9d6f.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/babe125be18f7ba4fa8a2f7eafce4693.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/25e4eae439e80e56c8228d9c4cf03ce0.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d888164ff416adf7a9049f5e5fe3efe3.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/45e35db618b244432264b132c2dc6c59.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/dfdf97f163cb5f16f9828b6f650d71b6.jpg,1,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8efc2c719c6f185ad4174e7612a450f1.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/5c9bb8ebeeb90ebc169bb299b41466a9.jpg,3,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/1f2489a044a3e3de6bb33af5359e267b.jpg,4,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/624ea4699ff36103f7eb2c040b4933fe.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/852b1cbfb924539f2aa31a036ea6b565.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/25d23d51892cbe61aa9ec03457b6fad4.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/332d0613825a47f3220d6c2dcf3e7b0d.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b6d24e57cd34b3d10f9e3ccc8028470a.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/fb1feb5dbf0038eee9348a3740cef6f9.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/4ff1ea06e98ef27ae93b27fbfa384a75.jpg,0,3,fitzpatrick17k
process_v2/data/datasets/asosenge/hibaskinlesionsdataset-main/HIBASkinLesionsDataset-main/images/ISIC_9561124.jpg,2,1,hiba
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/585de3087248fafc0600dbeae5cb2692.jpg,3,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a1d96dfd1897917119021000c1f9a5af.jpg,2,5,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d33000ba378f61a583220a7fc0eade81.jpg,3,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cda40e7e52d709b9957dcf5d2b016601.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/63f2efe8aab42d66f08a223d21b79f9d.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/2dc262a2cfe7ec4b3d15971b9b391808.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/57f13ecd96dc2ccf73b4ccb9981a91c7.jpg,3,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c9d7841b24e456ae4b89e60afafd9bbd.jpg,0,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/9af2edfb123f4ff28cfbec38a2ed3e88.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e3c75365688405c937c460e674b37a7b.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/821d29df05a1b894a73a1e8a5c7ff754.jpg,4,-1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8a187db5d6efc0fd1f66674a0bfde9d9.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/735dbc37793f6e7200b54898591fd31f.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/92d9830f22b0eaa4ced0575d60f5662b.jpg,0,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6853bfe649cc69edb3f8dc92db3dc10e.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/9506d68feabca7db121bbf5527c8f502.jpg,0,-1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a9789ebba82857c54345e95b0f1a5694.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/c51c8a600fe6106f11259769cd416b08.jpg,3,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/d4862d1b866e2c536dde339f60de4f0d.jpg,0,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/118004ae04d7c04a7abb96c38483b6b0.jpg,4,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/07de122cbdd10a1b4719b6c9c8cb764f.jpg,4,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/49e78ef5bd9ddef0106c09c86916f245.jpg,1,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b50a802b6d5e458e6d6e446b6cee35d9.jpg,0,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/104f094844042867d1f83accc940645c.jpg,3,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e2881d63260ae0e2dc9d4269a9e349af.jpg,4,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e72441b255003bc02d629502ab1a15b6.jpg,3,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8a891f4bfb77344d6ae4d236cb9ac4e5.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/bf74c80811a674d498e6fc30eada833c.jpg,2,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/84d8616020e202285cb4b5505d18541b.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e45f82fff18db54afa157aa70b394184.jpg,3,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b0cd8c1027cc87f02dadb783c347dabc.jpg,2,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/a9f949191444e250146b49ff8c95c6ac.jpg,0,4,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6acff072751ef8db15a4a16b92d810af.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/cf5496e725b8060ecd0cc13d63be00e0.jpg,3,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/6d6143ed759a187ffe9907e2ef15dfb2.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/62d277784521ca0bc25d6e91268b3c71.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/b71b494676eabaf2377dbacbd4b3c18c.jpg,1,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/8a556d859128eae840cd2c3650819e87.jpg,2,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/46d0b60ab14b134341ad87bae08e4755.jpg,2,2,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e89b0dc455f91346e87beb4fdda74b47.jpg,0,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/de608b752927ceeabb7bac264a52942d.jpg,4,3,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e59bdb74a1a51eb25815b67ba3369f63.jpg,3,0,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/e6c519d0d0063319c85a6d4784398698.jpg,1,1,fitzpatrick17k
process_v2/data/datasets/asosenge/fitzpatrick17k/fitzpatrick17k/data/finalfitz17k/23b55a045c5f88159ce54f69df645c5f.jpg,2,3,fitzpatrick17k
